"ano";"Cód.";"Município";"Dendê..cacho.de.coco.";"Girassol..em.grão.";"Mamona..baga.";"Soja..em.grão."
2019;"1301605";"FONTE BOA (AM)";0;0;0;0
2019;"1301654";"GUAJARA (AM)";0;0;0;0
2019;"1301704";"HUMAITA (AM)";0;0;0;2500
2019;"1301803";"IPIXUNA (AM)";0;0;0;0
2019;"1301852";"IRANDUBA (AM)";0;0;0;0
2019;"1301902";"ITACOATIARA (AM)";0;0;0;0
2019;"1301951";"ITAMARATI (AM)";0;0;0;0
2019;"1302009";"ITAPIRANGA (AM)";0;0;0;0
2019;"1302108";"JAPURA (AM)";0;0;0;0
2019;"1302207";"JURUA (AM)";0;0;0;0
2019;"1302306";"JUTAI (AM)";0;0;0;0
2019;"1302405";"LABREA (AM)";0;0;0;0
2019;"1302504";"MANACAPURU (AM)";0;0;0;0
2019;"1302553";"MANAQUIRI (AM)";0;0;0;0
2019;"1302603";"MANAUS (AM)";0;0;0;0
2019;"1302702";"MANICORE (AM)";0;0;0;0
2019;"1302801";"MARAA (AM)";0;0;0;0
2019;"1302900";"MAUES (AM)";0;0;0;0
2019;"1303007";"NHAMUNDA (AM)";0;0;0;0
2019;"1303106";"NOVA OLINDA DO NORTE (AM)";0;0;0;0
2019;"1303205";"NOVO AIRAO (AM)";0;0;0;0
2019;"1303304";"NOVO ARIPUANA (AM)";0;0;0;0
2019;"1303403";"PARINTINS (AM)";0;0;0;0
2019;"1303502";"PAUINI (AM)";0;0;0;0
2019;"1303536";"PRESIDENTE FIGUEIREDO (AM)";0;0;0;0
2019;"1303569";"RIO PRETO DA EVA (AM)";0;0;0;0
2019;"1303601";"SANTA ISABEL DO RIO NEGRO (AM)";0;0;0;0
2019;"1303700";"SANTO ANTONIO DO ICA (AM)";0;0;0;0
2019;"1303809";"SAO GABRIEL DA CACHOEIRA (AM)";0;0;0;0
2019;"1303908";"SAO PAULO DE OLIVENCA (AM)";0;0;0;0
2019;"1303957";"SAO SEBASTIAO DO UATUMA (AM)";0;0;0;0
2019;"1304005";"SILVES (AM)";0;0;0;0
2019;"1304062";"TABATINGA (AM)";0;0;0;0
2019;"1304104";"TAPAUA (AM)";0;0;0;0
2019;"1304203";"TEFE (AM)";0;0;0;0
2019;"1304237";"TONANTINS (AM)";0;0;0;0
2019;"1304260";"UARINI (AM)";0;0;0;0
2019;"1304302";"URUCARA (AM)";0;0;0;0
2019;"1304401";"URUCURITUBA (AM)";0;0;0;0
2019;"1400027";"AMAJARI (RR)";0;0;0;0
2019;"1400050";"ALTO ALEGRE (RR)";0;0;0;20000
2019;"1400100";"BOA VISTA (RR)";0;0;0;5500
2019;"1400159";"BONFIM (RR)";0;0;0;13200
2019;"1400175";"CANTA (RR)";0;0;0;600
2019;"1400209";"CARACARAI (RR)";0;0;0;0
2019;"1400233";"CAROEBE (RR)";0;0;0;0
2019;"1400282";"IRACEMA (RR)";0;0;0;330
2019;"1400308";"MUCAJAI (RR)";0;0;0;300
2019;"1400407";"NORMANDIA (RR)";0;0;0;0
2019;"1400456";"PACARAIMA (RR)";0;0;0;0
2019;"1400472";"RORAINOPOLIS (RR)";140;0;0;0
2019;"1400506";"SAO JOAO DA BALIZA (RR)";0;0;0;0
2019;"1400605";"SAO LUIZ (RR)";0;0;0;0
2019;"1400704";"UIRAMUTA (RR)";0;0;0;0
2019;"1500107";"ABAETETUBA (PA)";2500;0;0;0
2019;"1500131";"ABEL FIGUEIREDO (PA)";0;0;0;4000
2019;"1500206";"ACARA (PA)";14000;0;0;0
2019;"1500305";"AFUA (PA)";0;0;0;0
2019;"1500347";"AGUA AZUL DO NORTE (PA)";0;0;0;530
2019;"1500404";"ALENQUER (PA)";0;0;0;0
2019;"1500503";"ALMEIRIM (PA)";0;0;0;0
2019;"1500602";"ALTAMIRA (PA)";0;0;0;15000
2019;"1500701";"ANAJAS (PA)";0;0;0;0
2019;"1500800";"ANANINDEUA (PA)";0;0;0;0
2019;"1500859";"ANAPU (PA)";0;0;0;0
2019;"1500909";"AUGUSTO CORREA (PA)";0;0;0;0
2019;"1500958";"AURORA DO PARA (PA)";0;0;0;0
2019;"1501006";"AVEIRO (PA)";0;0;0;0
2019;"1501105";"BAGRE (PA)";0;0;0;0
2019;"1501204";"BAIAO (PA)";40;0;0;0
2019;"1501253";"BANNACH (PA)";0;0;0;0
2019;"1501303";"BARCARENA (PA)";0;0;0;0
2019;"1501402";"BELEM (PA)";0;0;0;0
2019;"1501451";"BELTERRA (PA)";0;0;0;13851
2019;"1501501";"BENEVIDES (PA)";0;0;0;0
2019;"1501576";"BOM JESUS DO TOCANTINS (PA)";0;0;0;0
2019;"1501600";"BONITO (PA)";9000;0;0;0
2019;"1501709";"BRAGANCA (PA)";0;0;0;0
2019;"1501725";"BRASIL NOVO (PA)";0;0;0;0
2019;"1501758";"BREJO GRANDE DO ARAGUAIA (PA)";0;0;0;500
2019;"1501782";"BREU BRANCO (PA)";0;0;0;0
2019;"1501808";"BREVES (PA)";0;0;0;0
2019;"1501907";"BUJARU (PA)";400;0;0;0
2019;"1501956";"CACHOEIRA DO PIRIA (PA)";0;0;0;0
2019;"1502004";"CACHOEIRA DO ARARI (PA)";0;0;0;0
2019;"1502103";"CAMETA (PA)";0;0;0;0
2019;"1502152";"CANAA DOS CARAJAS (PA)";0;0;0;0
2019;"1502202";"CAPANEMA (PA)";0;0;0;0
2019;"1502301";"CAPITAO POCO (PA)";200;0;0;0
2019;"1502400";"CASTANHAL (PA)";1000;0;0;0
2019;"1502509";"CHAVES (PA)";0;0;0;0
2019;"1502608";"COLARES (PA)";0;0;0;0
2019;"1502707";"CONCEICAO DO ARAGUAIA (PA)";0;0;0;3372
2019;"1502756";"CONCORDIA DO PARA (PA)";18400;0;0;0
2019;"1502764";"CUMARU DO NORTE (PA)";0;0;0;12220
2019;"1502772";"CURIONOPOLIS (PA)";0;0;0;0
2019;"1502806";"CURRALINHO (PA)";0;0;0;0
2019;"1502855";"CURUA (PA)";0;0;0;0
2019;"1502905";"CURUCA (PA)";65;0;0;0
2019;"1502939";"DOM ELISEU (PA)";0;0;0;85000
2019;"1502954";"ELDORADO DO CARAJAS (PA)";0;0;0;0
2019;"1503002";"FARO (PA)";0;0;0;0
2019;"1503044";"FLORESTA DO ARAGUAIA (PA)";0;0;0;3680
2019;"1503077";"GARRAFAO DO NORTE (PA)";2000;0;0;0
2019;"1503093";"GOIANESIA DO PARA (PA)";0;0;0;0
2019;"1503101";"GURUPA (PA)";0;0;0;0
2019;"1503200";"IGARAPE ACU (PA)";4200;0;0;0
2019;"1503309";"IGARAPE MIRI (PA)";0;0;0;0
2019;"1503408";"INHANGAPI (PA)";0;0;0;0
2019;"1503457";"IPIXUNA DO PARA (PA)";0;0;0;7000
2019;"1503507";"IRITUIA (PA)";1547;0;0;0
2019;"1503606";"ITAITUBA (PA)";0;0;0;0
2019;"1503705";"ITUPIRANGA (PA)";0;0;0;0
2019;"1503754";"JACAREACANGA (PA)";0;0;0;0
2019;"1503804";"JACUNDA (PA)";0;0;0;0
2019;"1503903";"JURUTI (PA)";0;0;0;0
2019;"1504000";"LIMOEIRO DO AJURU (PA)";0;0;0;0
2019;"1504059";"MAE DO RIO (PA)";30;0;0;0
2019;"1504109";"MAGALHAES BARATA (PA)";0;0;0;0
2019;"1504208";"MARABA (PA)";0;0;0;500
2019;"1504307";"MARACANA (PA)";320;0;0;0
2019;"1504406";"MARAPANIM (PA)";25;0;0;0
2019;"1504422";"MARITUBA (PA)";0;0;0;0
2019;"1504455";"MEDICILANDIA (PA)";0;0;0;0
2019;"1504505";"MELGACO (PA)";0;0;0;0
2019;"1504604";"MOCAJUBA (PA)";0;0;0;0
2019;"1504703";"MOJU (PA)";7093;0;0;0
2019;"1504752";"MOJUI DOS CAMPOS (PA)";0;0;0;21500
2019;"1504802";"MONTE ALEGRE (PA)";0;0;0;0
2019;"1504901";"MUANA (PA)";0;0;0;0
2019;"1504950";"NOVA ESPERANCA DO PIRIA (PA)";0;0;0;0
2019;"1504976";"NOVA IPIXUNA (PA)";0;0;0;0
2019;"1505007";"NOVA TIMBOTEUA (PA)";240;0;0;0
2019;"1505031";"NOVO PROGRESSO (PA)";0;0;0;12500
2019;"1505064";"NOVO REPARTIMENTO (PA)";0;0;0;0
2019;"1505106";"OBIDOS (PA)";0;0;0;0
2019;"1505205";"OEIRAS DO PARA (PA)";0;0;0;0
2019;"1505304";"ORIXIMINA (PA)";0;0;0;0
2019;"1505403";"OUREM (PA)";0;0;0;0
2019;"1505437";"OURILANDIA DO NORTE (PA)";0;0;0;0
2019;"1505486";"PACAJA (PA)";0;0;0;0
2019;"1505494";"PALESTINA DO PARA (PA)";0;0;0;0
2019;"1505502";"PARAGOMINAS (PA)";0;0;0;162000
2019;"1505536";"PARAUAPEBAS (PA)";0;0;0;600
2019;"1505551";"PAU D ARCO (PA)";0;0;0;0
2019;"1505601";"PEIXE BOI (PA)";0;0;0;0
2019;"1505635";"PICARRA (PA)";0;0;0;0
2019;"1505650";"PLACAS (PA)";0;0;0;700
2019;"1505700";"PONTA DE PEDRAS (PA)";0;0;0;0
2019;"1505809";"PORTEL (PA)";0;0;0;0
2019;"1505908";"PORTO DE MOZ (PA)";0;0;0;0
2019;"1506005";"PRAINHA (PA)";0;0;0;0
2019;"1506104";"PRIMAVERA (PA)";0;0;0;0
2019;"1506112";"QUATIPURU (PA)";0;0;0;0
2019;"1506138";"REDENCAO (PA)";0;0;0;5461
2019;"1506161";"RIO MARIA (PA)";0;0;0;500
2019;"1506187";"RONDON DO PARA (PA)";0;0;0;35000
2019;"1506195";"RUROPOLIS (PA)";0;0;0;680
2019;"1506203";"SALINOPOLIS (PA)";0;0;0;0
2019;"1506302";"SALVATERRA (PA)";0;0;0;0
2019;"1506351";"SANTA BARBARA DO PARA (PA)";0;0;0;0
2019;"1506500";"SANTA IZABEL DO PARA (PA)";400;0;0;0
2019;"1506559";"SANTA LUZIA DO PARA (PA)";0;0;0;0
2019;"1506583";"SANTA MARIA DAS BARREIRAS (PA)";0;0;0;45000
2019;"1506609";"SANTA MARIA DO PARA (PA)";350;0;0;0
2019;"1506708";"SANTANA DO ARAGUAIA (PA)";0;0;0;69000
2019;"1506807";"SANTAREM (PA)";0;0;0;15530
2019;"1506906";"SANTAREM NOVO (PA)";0;0;0;0
2019;"1507003";"SANTO ANTONIO DO TAUA (PA)";2900;0;0;0
2019;"1507102";"SAO CAETANO DE ODIVELAS (PA)";0;0;0;0
2019;"1507151";"SAO DOMINGOS DO ARAGUAIA (PA)";0;0;0;0
2019;"1507201";"SAO DOMINGOS DO CAPIM (PA)";1600;0;0;0
2019;"1507300";"SAO FELIX DO XINGU (PA)";0;0;0;560
2019;"1507409";"SAO FRANCISCO DO PARA (PA)";270;0;0;0
2019;"1507458";"SAO GERALDO DO ARAGUAIA (PA)";0;0;0;0
2019;"1507466";"SAO JOAO DA PONTA (PA)";100;0;0;0
2019;"1507474";"SAO JOAO DE PIRABAS (PA)";0;0;0;0
2019;"1507508";"SAO JOAO DO ARAGUAIA (PA)";0;0;0;400
2019;"1507607";"SAO MIGUEL DO GUAMA (PA)";450;0;0;0
2019;"1507706";"SAO SEBASTIAO DA BOA VISTA (PA)";0;0;0;0
2019;"1507755";"SAPUCAIA (PA)";0;0;0;0
2019;"1507805";"SENADOR JOSE PORFIRIO (PA)";0;0;0;0
2019;"1507904";"SOURE (PA)";0;0;0;0
2019;"1507953";"TAILANDIA (PA)";61000;0;0;11000
2019;"1507961";"TERRA ALTA (PA)";250;0;0;0
2019;"1507979";"TERRA SANTA (PA)";0;0;0;0
2019;"1508001";"TOME ACU (PA)";35780;0;0;0
2019;"1508035";"TRACUATEUA (PA)";0;0;0;300
2019;"1508050";"TRAIRAO (PA)";0;0;0;800
2019;"1508084";"TUCUMA (PA)";0;0;0;250
2019;"1508100";"TUCURUI (PA)";0;0;0;0
2019;"1508126";"ULIANOPOLIS (PA)";0;0;0;50000
2019;"1508159";"URUARA (PA)";0;0;0;230
2019;"1508209";"VIGIA (PA)";250;0;0;0
2019;"1508308";"VISEU (PA)";0;0;0;0
2019;"1508357";"VITORIA DO XINGU (PA)";0;0;0;0
2019;"1508407";"XINGUARA (PA)";0;0;0;100
2019;"1600055";"SERRA DO NAVIO (AP)";0;0;0;0
2019;"1600105";"AMAPA (AP)";0;0;0;26
2019;"1600154";"PEDRA BRANCA DO AMAPARI (AP)";0;0;0;0
2019;"1600204";"CALCOENE (AP)";0;0;0;0
2019;"1600212";"CUTIAS (AP)";0;0;0;0
2019;"1600238";"FERREIRA GOMES (AP)";0;0;0;700
2019;"1600253";"ITAUBAL (AP)";0;0;0;3400
2019;"1600279";"LARANJAL DO JARI (AP)";0;0;0;0
2019;"1600303";"MACAPA (AP)";0;0;0;8000
2019;"1600402";"MAZAGAO (AP)";0;0;0;0
2019;"1600501";"OIAPOQUE (AP)";0;0;0;0
2019;"1600535";"PORTO GRANDE (AP)";0;0;0;1000
2019;"1600550";"PRACUUBA (AP)";0;0;0;0
2019;"1600600";"SANTANA (AP)";0;0;0;150
2019;"1600709";"TARTARUGALZINHO (AP)";0;0;0;6200
2019;"1600808";"VITORIA DO JARI (AP)";0;0;0;0
2019;"1700251";"ABREULANDIA (TO)";0;0;0;5445
2019;"1700301";"AGUIARNOPOLIS (TO)";0;0;0;0
2019;"1700350";"ALIANCA DO TOCANTINS (TO)";0;0;0;6401
2019;"1700400";"ALMAS (TO)";0;0;0;7800
2019;"1700707";"ALVORADA (TO)";0;0;0;25000
2019;"1701002";"ANANAS (TO)";0;0;0;600
2019;"1701051";"ANGICO (TO)";0;0;0;0
2019;"1701101";"APARECIDA DO RIO NEGRO (TO)";0;0;0;22500
2019;"1701309";"ARAGOMINAS (TO)";0;0;0;400
2019;"1701903";"ARAGUACEMA (TO)";0;0;0;16000
2019;"1702000";"ARAGUACU (TO)";0;0;0;8316
2019;"1702109";"ARAGUAINA (TO)";0;0;0;7064
2019;"1702158";"ARAGUANA (TO)";0;0;0;0
2019;"1702208";"ARAGUATINS (TO)";0;0;0;0
2019;"1702307";"ARAPOEMA (TO)";0;0;0;1020
2019;"1702406";"ARRAIAS (TO)";0;0;0;0
2019;"1702554";"AUGUSTINOPOLIS (TO)";0;0;0;0
2019;"1702703";"AURORA DO TOCANTINS (TO)";0;0;0;0
2019;"1702901";"AXIXA DO TOCANTINS (TO)";0;0;0;0
2019;"1703008";"BABACULANDIA (TO)";0;0;0;2200
2019;"1703057";"BANDEIRANTES DO TOCANTINS (TO)";0;0;0;300
2019;"1703073";"BARRA DO OURO (TO)";0;0;0;5033
2019;"1703107";"BARROLANDIA (TO)";0;0;0;0
2019;"1703206";"BERNARDO SAYAO (TO)";0;0;0;0
2019;"1703305";"BOM JESUS DO TOCANTINS (TO)";0;0;0;14500
2019;"1703602";"BRASILANDIA DO TOCANTINS (TO)";0;0;0;250
2019;"1703701";"BREJINHO DE NAZARE (TO)";0;0;0;23000
2019;"1703800";"BURITI DO TOCANTINS (TO)";0;0;0;0
2019;"1703826";"CACHOEIRINHA (TO)";0;0;0;0
2019;"1703842";"CAMPOS LINDOS (TO)";0;0;0;69100
2019;"1703867";"CARIRI DO TOCANTINS (TO)";0;0;0;15790
2019;"1703883";"CARMOLANDIA (TO)";0;0;0;0
2019;"1703891";"CARRASCO BONITO (TO)";0;0;0;0
2019;"1703909";"CASEARA (TO)";0;0;0;32798
2019;"1704105";"CENTENARIO (TO)";0;0;0;4000
2019;"1704600";"CHAPADA DE AREIA (TO)";0;0;0;250
2019;"1705102";"CHAPADA DA NATIVIDADE (TO)";0;0;0;11976
2019;"1705508";"COLINAS DO TOCANTINS (TO)";0;0;0;0
2019;"1705557";"COMBINADO (TO)";0;0;0;0
2019;"1705607";"CONCEICAO DO TOCANTINS (TO)";0;0;0;0
2019;"1706001";"COUTO MAGALHAES (TO)";0;0;0;6573
2019;"1706100";"CRISTALANDIA (TO)";0;0;0;5686
2019;"1706258";"CRIXAS DO TOCANTINS (TO)";0;0;0;5673
2019;"1706506";"DARCINOPOLIS (TO)";0;0;0;9000
2019;"1707009";"DIANOPOLIS (TO)";0;0;0;720
2019;"1707108";"DIVINOPOLIS DO TOCANTINS (TO)";0;0;0;7712
2019;"1707207";"DOIS IRMAOS DO TOCANTINS (TO)";0;0;0;4000
2019;"1707306";"DUERE (TO)";0;0;0;1500
2019;"1707405";"ESPERANTINA (TO)";0;0;0;0
2019;"1707553";"FATIMA (TO)";0;0;0;1972
2019;"1707652";"FIGUEIROPOLIS (TO)";0;0;0;23580
2019;"1707702";"FILADELFIA (TO)";0;0;0;0
2019;"1708205";"FORMOSO DO ARAGUAIA (TO)";0;0;0;2300
2019;"1708254";"FORTALEZA DO TABOCAO (TO)";0;0;0;4952
2019;"1708304";"GOIANORTE (TO)";0;0;0;1845
2019;"1709005";"GOIATINS (TO)";0;0;0;13200
2019;"1709302";"GUARAI (TO)";0;0;0;13292
2019;"1709500";"GURUPI (TO)";0;0;0;12564
2019;"1709807";"IPUEIRAS (TO)";0;0;0;3141
2019;"1710508";"ITACAJA (TO)";0;0;0;5829
2019;"1710706";"ITAGUATINS (TO)";0;0;0;0
2019;"1710904";"ITAPIRATINS (TO)";0;0;0;10121
2019;"1711100";"ITAPORA DO TOCANTINS (TO)";0;0;0;0
2019;"1711506";"JAU DO TOCANTINS (TO)";0;0;0;1500
2019;"1711803";"JUARINA (TO)";0;0;0;0
2019;"1711902";"LAGOA DA CONFUSAO (TO)";0;0;0;33419
2019;"1711951";"LAGOA DO TOCANTINS (TO)";0;0;0;2700
2019;"1712009";"LAJEADO (TO)";0;0;0;0
2019;"1712157";"LAVANDEIRA (TO)";0;0;0;0
2019;"1712405";"LIZARDA (TO)";0;0;0;1255
2019;"1712454";"LUZINOPOLIS (TO)";0;0;0;400
2019;"1712504";"MARIANOPOLIS DO TOCANTINS (TO)";0;0;0;27300
2019;"1712702";"MATEIROS (TO)";0;0;0;45000
2019;"1712801";"MAURILANDIA DO TOCANTINS (TO)";0;0;0;0
2019;"1713205";"MIRACEMA DO TOCANTINS (TO)";0;0;0;9118
2019;"1713304";"MIRANORTE (TO)";0;0;0;9067
2019;"1713601";"MONTE DO CARMO (TO)";0;0;0;38000
2019;"1713700";"MONTE SANTO DO TOCANTINS (TO)";0;0;0;1160
2019;"1713809";"PALMEIRAS DO TOCANTINS (TO)";0;0;0;300
2019;"1713957";"MURICILANDIA (TO)";0;0;0;800
2019;"1714203";"NATIVIDADE (TO)";0;0;0;2400
2019;"1714302";"NAZARE (TO)";0;0;0;0
2019;"1714880";"NOVA OLINDA (TO)";0;0;0;370
2019;"1715002";"NOVA ROSALANDIA (TO)";0;0;0;5010
2019;"1715101";"NOVO ACORDO (TO)";0;0;0;5743
2019;"1715150";"NOVO ALEGRE (TO)";0;0;0;0
2019;"1715259";"NOVO JARDIM (TO)";0;0;0;0
2019;"1715507";"OLIVEIRA DE FATIMA (TO)";0;0;0;1448
2019;"1715705";"PALMEIRANTE (TO)";0;0;0;4553
2019;"1715754";"PALMEIROPOLIS (TO)";0;0;0;2020
2019;"1716109";"PARAISO DO TOCANTINS (TO)";0;0;0;1290
2019;"1716208";"PARANA (TO)";0;0;0;0
2019;"1716307";"PAU D ARCO (TO)";0;0;0;0
2019;"1716505";"PEDRO AFONSO (TO)";0;0;0;12000
2019;"1716604";"PEIXE (TO)";0;0;0;49062
2019;"1716653";"PEQUIZEIRO (TO)";0;0;0;250
2019;"1716703";"COLMEIA (TO)";0;0;0;0
2019;"1717008";"PINDORAMA DO TOCANTINS (TO)";0;0;0;972
2019;"1717206";"PIRAQUE (TO)";0;0;0;5050
2019;"1717503";"PIUM (TO)";0;0;0;15566
2019;"1717800";"PONTE ALTA DO BOM JESUS (TO)";0;0;0;0
2019;"1717909";"PONTE ALTA DO TOCANTINS (TO)";0;0;0;0
2019;"1718006";"PORTO ALEGRE DO TOCANTINS (TO)";0;0;0;0
2019;"1718204";"PORTO NACIONAL (TO)";0;0;0;41500
2019;"1718303";"PRAIA NORTE (TO)";0;0;0;0
2019;"1718402";"PRESIDENTE KENNEDY (TO)";0;0;0;0
2019;"1718451";"PUGMIL (TO)";0;0;0;2605
2019;"1718501";"RECURSOLANDIA (TO)";0;0;0;0
2019;"1718550";"RIACHINHO (TO)";0;0;0;0
2019;"1718659";"RIO DA CONCEICAO (TO)";0;0;0;0
2019;"1718709";"RIO DOS BOIS (TO)";0;0;0;8890
2019;"1718758";"RIO SONO (TO)";0;0;0;3300
2019;"1718808";"SAMPAIO (TO)";0;0;0;0
2019;"1718840";"SANDOLANDIA (TO)";0;0;0;607
2019;"1718865";"SANTA FE DO ARAGUAIA (TO)";0;0;0;9400
2019;"1718881";"SANTA MARIA DO TOCANTINS (TO)";0;0;0;7000
2019;"1718899";"SANTA RITA DO TOCANTINS (TO)";0;0;0;15000
2019;"1718907";"SANTA ROSA DO TOCANTINS (TO)";0;0;0;33500
2019;"1719004";"SANTA TEREZA DO TOCANTINS (TO)";0;0;0;0
2019;"1720002";"SANTA TEREZINHA DO TOCANTINS (TO)";0;0;0;0
2019;"1720101";"SAO BENTO DO TOCANTINS (TO)";0;0;0;0
2019;"1720150";"SAO FELIX DO TOCANTINS (TO)";0;0;0;0
2019;"1720200";"SAO MIGUEL DO TOCANTINS (TO)";0;0;0;0
2019;"1720259";"SAO SALVADOR DO TOCANTINS (TO)";0;0;0;0
2019;"1720309";"SAO SEBASTIAO DO TOCANTINS (TO)";0;0;0;0
